window_size,epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
9.0,15.0,0.003711316526430338,0.04488378117608913,0.005904380471488029,0.9468554615667525,0.9692901802133137,0.6428834130194925,0.5827510114012504,,,,,
9.0,16.0,0.0033740383864180345,0.04168518703518727,0.005756268488358658,0.9477749172489885,0.9735196763515999,0.6529974255240898,0.5991173225450533,,,,,
9.0,17.0,0.00317758613896527,0.03904717056447847,0.005108325405353706,0.9577050386171386,0.9740713497609416,0.6706509746230231,0.6037146009562339,,,,,
9.0,18.0,0.0030208368385358435,0.037266171008478934,0.005067384346344724,0.9582567120264803,0.9755424788525193,0.6987863184994483,0.6381022434718646,,,,,
9.0,19.0,0.00279026293799028,0.0355993439253057,0.004537303444311222,0.9610150790731887,0.9753585877160721,0.7123942625965428,0.6436189775652813,,,,,
9.0,20.0,0.002632503814299776,0.033777593026631685,0.004451348454994914,0.9643251195292387,0.9779330636263333,0.7079808753218095,0.6502390584773814,,,,,
9.0,21.0,0.0025363740530304963,0.03248991948222739,0.004440340058481472,0.9639573372563442,0.9783008458992276,0.7120264803236483,0.6542846634792203,,,,,
9.0,22.0,0.002438223287902997,0.0314238375940301,0.004554615396930639,0.960463405663847,0.9738874586244943,0.7085325487311511,0.6563074659801398,,,,,
9.0,23.0,0.0023253012579481872,0.029966002800618376,0.0036306329787522476,0.9672673777123942,0.9805075395365943,0.7447591026112541,0.6892239794041927,,,,,
9.0,24.0,0.0021347088174107458,0.027875839758532278,0.0037387368377823876,0.9657962486208165,0.9801397572636998,0.7320706141963957,0.6826038984920927,,,,,
9.0,25.0,0.0020483400795308013,0.027928464804426453,0.003577387564360559,0.9694740713497609,0.9812431040823832,0.7473335785215153,0.7004413387274734,,,,,
9.0,26.0,0.0019338398405115748,0.026542456475148933,0.0032100646615836857,0.9703935270319971,0.9812431040823832,0.7754689223979404,0.71588819418904,,,,,
9.0,27.0,0.0018472772873946493,0.02475542224869164,0.0032274672467661625,0.9689223979404192,0.9797719749908055,0.7624126517101876,0.7096358955498345,,,,,
9.0,28.0,0.0017403004755076742,0.023886404194096652,0.002962985662094627,0.9722324383964693,0.9823464509010665,0.7842956969474071,0.7302317028319235,,,,,
9.0,29.0,0.0017042412190550562,0.023072753955446414,0.003100312769831032,0.9698418536226554,0.9828981243104082,0.7567120264803237,0.7101875689591761,,,,,
9.0,30.0,0.0016547498232510963,0.022476246830093083,0.00284329959806403,0.9722324383964693,0.9838175799926444,0.7942258183155572,0.7412651710187569,,,,,
9.0,31.0,0.0015782296098442057,0.021758179213948542,0.0026593619903288296,0.9751746965796249,0.9841853622655388,0.8045237219566017,0.7557925707980875,,,,,
9.0,32.0,0.0015169940728275335,0.020785640641410013,0.0025909698350036,0.9742552408973888,0.984369253401986,0.8087532180948879,0.7625965428466348,,,,,
9.0,33.0,0.0014365454676878314,0.01974494426513664,0.002600719346761101,0.9753585877160721,0.9847370356748805,0.7960647296800294,0.7480691430673042,,,,,
9.0,34.0,0.001430770275300263,0.019638441579787835,0.0024568502074444796,0.9759102611254138,0.9849209268113277,0.8113276940051489,0.7686649503493932,,,,,
9.0,35.0,0.0013837297630313963,0.018053902934672246,0.002413926206891029,0.9762780433983081,0.9854726002206694,0.8276940051489519,0.7802500919455683,,,,,
9.0,36.0,0.0013523380018310375,0.01822920348881896,0.002427740654960549,0.976094152261861,0.9851048179477749,0.8094887826406767,0.7657226921662376,,,,,
9.0,37.0,0.0012945964792001913,0.01742897743282365,0.0023581640175940324,0.9764619345347554,0.9856564913571166,0.8225450533284295,0.783376241265171,,,,,
9.0,38.0,0.0012538972432410964,0.01660032125993668,0.0022558365505004345,0.9770136079440971,0.9863920559029055,0.8258550937844796,0.7787789628539904,,,,,
9.0,39.0,0.0012260478034956863,0.016056052601244937,0.0021618067119836314,0.9779330636263333,0.9863920559029055,0.8287973519676352,0.7868701728576682,,,,,
9.0,40.0,0.0011784725176091377,0.01616438454707689,0.002125292542072928,0.977749172489886,0.9865759470393527,0.8436925340198602,0.802317028319235,,,,,
9.0,41.0,0.0011773058180328808,0.016066473163588568,0.0021902045794792084,0.9775652813534388,0.9856564913571166,0.8142699521883046,0.7758367046708349,,,,,
9.0,42.0,0.0011579731966894443,0.01588683570702806,0.002089700289194368,0.9786686281721221,0.9871276204486944,0.8400147112909158,0.7955130562706878,,,,,
9.0,43.0,0.0011296412015656778,0.015385270178539438,0.001992208830743963,0.9790364104450165,0.9873115115851416,0.8460831187936741,0.8118793674144906,,,,,
9.0,44.0,0.0010959139882451095,0.015024612353458542,0.0020777050005932793,0.9792203015814638,0.9874954027215889,0.845163663111438,0.7894446487679294,,,,,
9.0,45.0,0.0010747577266313696,0.014555043460812742,0.0019473440061704569,0.9792203015814638,0.9869437293122472,0.8449797719749909,0.8078337624126517,,,,,
9.0,46.0,0.0010226960854636338,0.013893685374454637,0.0018861836701349018,0.9799558661272527,0.987679293858036,0.8617138653916881,0.8210739242368518,,,,,
9.0,47.0,0.0010047644359615154,0.013556360733283854,0.0019137422334220915,0.9797719749908055,0.9878631849944832,0.8550937844795881,0.8197866862817212,,,,,
9.0,48.0,0.0009843481157815865,0.013037069340915513,0.001820958939972246,0.9801397572636998,0.9884148584038249,0.8672305994851048,0.8348657594703935,,,,,
9.0,49.0,0.0009649431262169003,0.01270473917108535,0.0018819496042102126,0.9797719749908055,0.9880470761309305,0.8455314453843324,0.8155571901434351,,,,,
9.0,50.0,0.0009662838839330552,0.012446114462460653,0.001745657032190973,0.9801397572636998,0.9882309672673777,0.8861713865391688,0.8580360426627437,,,,,
9.0,51.0,0.0009409973495895058,0.011705920788613119,0.001812012739211715,0.9806914306730415,0.9884148584038249,0.8596910628907687,0.8289812431040824,,,,,
9.0,52.0,0.0009266415867815081,0.011352634758404007,0.0017614342596027836,0.9803236484001471,0.9882309672673777,0.8823096726737771,0.8501287237955131,,,,,
9.0,53.0,0.000910209549589786,0.011501005404851583,0.0017383511738745627,0.9801397572636998,0.9884148584038249,0.8745862449429938,0.8422214049282825,,,,,
9.0,54.0,0.0009100889976887304,0.011796921988268169,0.0017406299302793367,0.9806914306730415,0.9884148584038249,0.8720117690327326,0.8416697315189408,,,,,
9.0,55.0,0.0008904518460774394,0.010670242577934886,0.0017019805746273406,0.9803236484001471,0.9884148584038249,0.8795513056270687,0.8497609415226186,0.03618306370566251,0.7582965430179233,0.7945566975015869,0.48477629824048385,0.39107332624867164
11.0,1.0,0.030361137996962894,0.29193228352843714,0.03462283375148567,0.6713865391688121,0.8683339463037881,0.17745494667157044,0.11750643618977566,,,,,
11.0,2.0,0.015973747930316282,0.1704331836966454,0.02443403930239777,0.7708716439867599,0.8955498344979772,0.2629643251195292,0.2024641412283928,,,,,
11.0,3.0,0.013014290203133721,0.13456329226329244,0.025944899160569728,0.7456785582934903,0.8889297535858771,0.2714233173961015,0.22287605737403457,,,,,
11.0,4.0,0.011149620136014643,0.11461521224502014,0.01819242904451213,0.8493931592497241,0.9065833026848106,0.34314086061051857,0.2798823096726738,,,,,
11.0,5.0,0.009740633872773418,0.10180627865724039,0.016227740973816303,0.8576682603898492,0.9200073556454579,0.40621552041191616,0.34001471129091576,,,,,
11.0,6.0,0.008957143764587517,0.0926464014617864,0.01690047647392735,0.8762412651710187,0.9303052592865024,0.41890400882677453,0.35325487311511583,,,,,
11.0,7.0,0.007961169200184534,0.08466394236105781,0.013852541423097674,0.8812063258550937,0.9396837072453108,0.4257079808753218,0.3687017285766826,,,,,
11.0,8.0,0.007209383040581958,0.07770626574280447,0.011729122917193148,0.891320338359691,0.948878264067672,0.5147112909157778,0.446487679293858,,,,,
11.0,9.0,0.006508739598990358,0.0719021594858135,0.010150797419093598,0.910996689959544,0.9527399779330636,0.5467083486575947,0.4762780433983082,,,,,
11.0,10.0,0.005850594326226764,0.06466811340369057,0.009652524433041647,0.9205590290547996,0.9514527399779331,0.5647296800294226,0.4897020963589555,,,,,
11.0,11.0,0.005474020822038568,0.061652958152958466,0.009238164050083675,0.9341669731518941,0.9536594336152997,0.571717543214417,0.5090106656859139,,,,,
11.0,12.0,0.005001752099725915,0.05792598565963976,0.007894111938945533,0.9354542111070246,0.9641412283927915,0.5934166973151894,0.534571533652078,,,,,
11.0,13.0,0.004737669604285586,0.0541590073388153,0.007062997257061332,0.945568223611622,0.9689223979404192,0.6114380286870172,0.551857300478117,,,,,
11.0,14.0,0.00431647518234266,0.051378798018221365,0.006995852045400318,0.9358219933799191,0.9692901802133137,0.6044501655020228,0.549466715704303,,,,,
11.0,15.0,0.004058088096019017,0.04705680409334283,0.007299950818247015,0.9461198970209636,0.9689223979404192,0.5954394998161089,0.5391688120632585,,,,,
11.0,16.0,0.0035827760809182835,0.04305249718230516,0.005871934777255165,0.9428098565649136,0.9707613093048915,0.6456417800662008,0.5937844795880839,,,,,
11.0,17.0,0.0033723998763105097,0.0409553226687845,0.0050840167211839175,0.9567855829349026,0.9753585877160721,0.6947407134976095,0.6419639573372563,,,,,
11.0,18.0,0.0031729697752320013,0.03923622061699001,0.004932182834977409,0.9549466715704303,0.9742552408973888,0.6851783744023539,0.6300110334681869,,,,,
11.0,19.0,0.003083369403261147,0.03748871811948754,0.004888525567087174,0.957153365207797,0.9724163295329166,0.6789260757631482,0.6281721221037146,,,,,
11.0,20.0,0.002742487626915437,0.03470759230086174,0.0046528964940969735,0.9615667524825303,0.9801397572636998,0.6855461566752482,0.635895549834498,,,,,
11.0,21.0,0.0026478331167808775,0.03340602346371599,0.0043773084808863254,0.9613828613460831,0.9757263699889666,0.6989702096358955,0.6309304891504229,,,,,
11.0,22.0,0.002417459025633172,0.03084100087946255,0.003921820479165414,0.967083486575947,0.9821625597646193,0.7210371460095624,0.6691798455314454,,,,,
11.0,23.0,0.0023185999069938973,0.029417062531485835,0.003716625163056717,0.9659801397572637,0.9828981243104082,0.735564545788893,0.6886723059948511,,,,,
11.0,24.0,0.0021592795314505308,0.028501117365540604,0.0038711124178404483,0.965428466347922,0.9771974990805443,0.7243471864656124,0.6623758734828982,,,,,
11.0,25.0,0.0020374287266140046,0.026764707941631192,0.00381292029058146,0.964509010665686,0.9845531445384332,0.7407134976094152,0.6923501287237955,,,,,
11.0,26.0,0.0019478513288561942,0.02600968796161121,0.003145217660307487,0.9709452004413387,0.9851048179477749,0.7629643251195293,0.7151526296432512,,,,,
11.0,27.0,0.0018494302600037564,0.0249343061852679,0.0032771626456205203,0.9692901802133137,0.9849209268113277,0.7462302317028319,0.6951084957705038,,,,,
11.0,28.0,0.0018635414154285865,0.024874146152992462,0.0032045988491932282,0.9709452004413387,0.9841853622655388,0.7522986392055903,0.7006252298639205,,,,,
11.0,29.0,0.0017499283450484887,0.02410110850687789,0.002553401473794162,0.9749908054431776,0.9880470761309305,0.8034203751379183,0.7624126517101876,,,,,
11.0,30.0,0.0015674720138423187,0.021462559555828917,0.002612402614826223,0.9762780433983081,0.9884148584038249,0.7892607576314822,0.747885251930857,,,,,
11.0,31.0,0.0014156553054001705,0.02014143997028623,0.002524005720425206,0.9753585877160721,0.9882309672673777,0.7997425524089739,0.7563442442074292,,,,,
11.0,32.0,0.0014270243329581437,0.019312924895617287,0.0023614458444882625,0.9755424788525193,0.9889665318131666,0.8104082383229129,0.7758367046708349,,,,,
11.0,33.0,0.001310983667429886,0.01836536604421227,0.0022814272615854104,0.9771974990805443,0.9889665318131666,0.7999264435454211,0.7598381757999264,,,,,
11.0,34.0,0.0012578928049038522,0.017726358257127553,0.0020689912541644252,0.9779330636263333,0.9898859874954027,0.8379919087899963,0.8013975726369988,,,,,
11.0,35.0,0.0012296323040659352,0.017047807214153415,0.002856178286018627,0.9707613093048915,0.9900698786318499,0.751195292386907,0.71588819418904,,,,,
11.0,36.0,0.001212442568420437,0.01743013503590433,0.0019813927922474367,0.9770136079440971,0.9909893343140861,0.8403824935638102,0.8041559396837072,,,,,
11.0,37.0,0.0011521676857399578,0.016818245109591307,0.002045930740783826,0.9784847370356748,0.9917248988598749,0.8289812431040824,0.7927546892239794,,,,,
11.0,38.0,0.0011208403326968147,0.015618980058403164,0.0022899020278217786,0.9768297168076499,0.9895182052225083,0.8076498712762045,0.7728944464876792,,,,,
11.0,39.0,0.0010637932225690137,0.01482814119641045,0.001949627012239199,0.977749172489886,0.9884148584038249,0.8521515262964325,0.8161088635527768,,,,,
11.0,40.0,0.0010391014745168069,0.01423365843558154,0.002235194924063367,0.9762780433983081,0.9906215520411916,0.814637734461199,0.7721588819418904,,,,,
11.0,41.0,0.001078953609273501,0.014422093611516711,0.0018570256762916752,0.9788525193085693,0.9920926811327694,0.8374402353806547,0.8004781169547628,,,,,
11.0,42.0,0.0009814848349428585,0.013471414589683841,0.0017964406219388852,0.9792203015814638,0.9920926811327694,0.8517837440235381,0.8093048915042295,,,,,
11.0,43.0,0.0009761966650049439,0.013188634015557114,0.00170183515980779,0.9795880838543582,0.9922765722692166,0.8681500551673409,0.8403824935638102,,,,,
11.0,44.0,0.000931018504884676,0.01289074205708824,0.0016583152178495865,0.9797719749908055,0.9924604634056639,0.8788157410812799,0.8517837440235381,,,,,
11.0,45.0,0.0008995409023389098,0.012073449627295793,0.0017425328317435202,0.979404192717911,0.9928282456785583,0.8617138653916881,0.8260389849209269,,,,,
11.0,46.0,0.00091648767018353,0.012379995431918527,0.001586249598810528,0.9806914306730415,0.9928282456785583,0.8828613460831188,0.8539904376609048,,,,,
11.0,47.0,0.0008606114160871822,0.01066986112178421,0.0016077066150242507,0.981059212945936,0.9928282456785583,0.875689591761677,0.8379919087899963,,,,,
11.0,48.0,0.000815474716135436,0.010350890775890782,0.0015473327909958266,0.9806914306730415,0.9933799190878999,0.88874586244943,0.8539904376609048,,,,,
11.0,49.0,0.0008379632841278929,0.010544293633716725,0.0015113315919574573,0.981059212945936,0.9935638102243471,0.8892975358587716,0.858403824935638,,,,,
11.0,50.0,0.0007983109839401271,0.009648083860583878,0.0014795698411654253,0.981794777491725,0.9931960279514528,0.8944464876792939,0.8701728576682604,,,,,
11.0,51.0,0.0007815435311064383,0.009470101159524253,0.001418562348951113,0.9814269952188305,0.9933799190878999,0.9133872747333579,0.889665318131666,,,,,
11.0,52.0,0.000767100373178472,0.008943526772372947,0.0013993565302940069,0.981794777491725,0.9933799190878999,0.9168812063258551,0.8961015079073189,,,,,
11.0,53.0,0.0007646528081671397,0.009121384171384176,0.0013962856613826274,0.9819786686281721,0.9937477013607944,0.9165134240529607,0.8955498344979772,,,,,
11.0,54.0,0.0007414917234123698,0.008135350760350761,0.0014031838683787531,0.9812431040823832,0.9937477013607944,0.9056638470025745,0.8861713865391688,,,,,
11.0,55.0,0.0007228307522169645,0.007661385836385831,0.0013989433492874808,0.9819786686281721,0.9935638102243471,0.9060316292754689,0.8826774549466716,0.03776370227623059,0.7508291193860593,0.79132580647462,0.4593428381915569,0.36718755572038886
